Phylum,Class,Order,Family,Genus,Strain,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_13357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9958058717795163e-4,0,0,0,0,0,1.42511044605957e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5790980672870495e-4,0,4.970487729108417e-4,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_3060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0325203252032602e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_27044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.195148721325867e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_15021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.600089221206106e-4,0,0,1.3046314416177433e-4,0,0,2.4144091940702167e-4,0,0,0,0,0,0,1.2179674559095783e-4,0,0,0,0,0,2.03823733235498e-4,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_12119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.744316194473599e-5,0,0,0,0,0,0,1.465947593175485e-4,0,5.57776331690992e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_7941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7100394863663168e-4,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_4704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.487871803314667e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Bdellovibrionota,c__Bdellovibrionia,o__Bdellovibrionales,f__Bdellovibrionaceae,g__OM27_clade,ASV_19353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6139444803098767e-4,0,0,0,0,0
p__MBNT15,c__MBNT15,o__MBNT15,f__MBNT15,g__MBNT15,ASV_31497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6853857467576e-5,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_10327,0,0,0,0,0,0,0,0,0,0,7.202535292422933e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_18269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9426650850138335e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_20107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75716042874715e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_12314,0,0,0,0,0,0,0,7.818608287724779e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_15432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9794307581918164e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_13811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.49552572706935e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_2384,0,0,0,0.004115226337448566,0,0,0,0,0,0,0,0,0,0,0,1.5971889474524834e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_8762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.114905727499117e-5,0,0,0
p__Desulfobacterota,c__uncultured,o__uncultured,f__uncultured,g__uncultured,ASV_6435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.339885011365157e-4,0,0,0,0,0,0,0,0,0,0
p__RCP2-54,c__RCP2-54,o__RCP2-54,f__RCP2-54,g__RCP2-54,ASV_24260,0,0,0,0,0,0,0,0,1.198825151351675e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.272738677706683e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__RCP2-54,c__RCP2-54,o__RCP2-54,f__RCP2-54,g__RCP2-54,ASV_26299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.039306591413017e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__RCP2-54,c__RCP2-54,o__RCP2-54,f__RCP2-54,g__RCP2-54,ASV_19071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3132407498604666e-4,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,ASV_28160,0,0,0,0,2.2281639928698835e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,ASV_3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4829298572315333e-4,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,ASV_26036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.564959371861583e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,ASV_19977,0,0,0,0,0,0,0,0,1.115386760359155e-4,0,0,0,0,0,0,0,0,0,0,1.1138338159946534e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3972366148531997e-5,0,0
p__Myxococcota,c__bacteriap25,o__bacteriap25,f__bacteriap25,g__bacteriap25,ASV_3229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015761931782359251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,na,na,na,na,ASV_2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.963029218843167e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3538922796873333e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,na,na,na,na,ASV_1506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.598157743235467e-5,0,0
p__Bdellovibrionota,c__Oligoflexia,o__0319-6G20,f__0319-6G20,g__0319-6G20,ASV_26462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4189428875487761e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
na,na,na,na,na,ASV_1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.772814051164567e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_20471,0,0,0,1.7500875043752166e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.700929251467983e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3010752688172e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_14202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9128223187385e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,na,na,ASV_10659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.437134804427033e-5,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_14262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26592943654555e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7214841278702e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_24532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.789525208027416e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_26348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1156978690170699e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5406504065040604e-4,0,0,0,0,0,0,0,0,0,3.2331070158422235e-4,0,0,0,0,9.81836033382425e-5,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_10580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22945979366186e-4,0,0,0,0,0,1.6640260330568165e-4,0,0,3.3568612569980573e-4,0,0,2.760292945613165e-4,3.945234217795024e-4,0,5.124899695816662e-4,0,0,2.0810559677398848e-4,9.530242406045684e-5,0,2.1284143313231597e-4,0,0,0,1.6305898658839832e-4,0,0,6.392781753025563e-4,0,0,0,4.8262548262548334e-4,2.837683084088765e-4,0,7.77290675621055e-5,0,7.053180984624067e-5,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_14085,0,0.0037192003719200336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,ASV_10521,0,0,0,0,0,0,0,0,0,0,0,1.5282508077897134e-4,0,0,3.45315791291135e-5,0,0,0.003198342031082765,0,0,9.806783915656829e-4,0,0,1.9957092251659e-4,0.001079161011892095,0,0.0010930969614903884,0,0,1.0930395243091984e-4,0.001092906225488448,0,0,0,0,9.051863863048102e-4,3.6539023677287333e-4,0,5.894681442095476e-4,0,0,0,5.299417064122933e-4,0,0,6.058512465687682e-4,0,0,0,7.0543393385802e-4,5.175983436853e-4,0,1.3748539217708116e-4,6.7797923446459e-4,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,ASV_16143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014627082420554834,0,0,0,0,0,1.9315273552561666e-4,0,0,5.300821627352233e-4,0,0,0,0,0,0,0,0,0,0.0031876138433515502,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,ASV_22577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9146084625694e-4,0,0,0,0,0,0,0,0,0,0.0024777006937562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Myxococcus,ASV_31539,0,0,0,0,0,0,0,0,0,0,0,4.5289855072463834e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_5831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0306154326772834e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.922081317819317e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010351966873706,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_28499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5974440894568682e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.730816538934616e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8904485089087333e-4,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Archangium,ASV_11453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3828963380904967e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_23753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4956899782625e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_18336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7410986332375665e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Aggregicoccus,ASV_29862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9058140832496334e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Aggregicoccus,ASV_83,0,0,0,0,0,0,0,0,0,0,0,4.8647596808717666e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3875013875013883e-4,0,6.931775989053018e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_22863,0,0,0,0,0,0,0,0,0,0,0,7.4229324949786e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.129918743723184e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_34799,1.3919821826280618e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028578377721026334,0,0,0,0,0,0,0,2.3852116875372668e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_32645,0,0,0,0,0,0,0,0,8.991188635137566e-5,0,0,0,0,0,3.5223670306446e-4,0,0,1.78890876565295e-4,0,0,0,0,0,0,0.00214174146810142,0,3.324783889047216e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49184907912225e-4,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_12293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7112026895130667e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_12245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1014964720477666e-4,1.9756013236528835e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.932336338978083e-4,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_24761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3961661341852998e-4,0,0,0,4.443259575224383e-4,0,0,0,0,0,0,1.404297149276786e-4,0,0,2.4189646831156335e-4,0,0,0,0.003817686451050225,0,0,0,0,0,0,0,0,0,0,0,0.0016248839368616533,0,0,0,0,2.3630606361359167e-4,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.424905742262734e-5,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_32088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.686395080707151e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_32133,0,0,0,0,0,0,0,0,0,0,5.76202823393835e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.708257865432333e-5,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_14833,0,0,0,0,0,0,0,0,0,3.413901406527383e-4,0,2.6198585276395e-4,0,0,0,0,0,7.972574344255766e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4516129032258e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7253278122843335e-4,0,0,1.8773299005015167e-4,0,8.248102936324651e-4
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,na,ASV_6047,0,0,0,0,0,0,0,0,0,0,0,0,0,2.84292821606255e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__Cystobacter,ASV_25489,0,0,0,0,0,0,0,0,1.6730801405387332e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1474588403722333e-4,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_18237,0,0,0,0,0,0,2.2522522522522498e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,ASV_990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.02740688685875e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,na,na,ASV_27084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.786960151135701e-5,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,ASV_24806,0,0,0,0,0,0,0,3.09957380860132e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,ASV_2681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.382028208564684e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7733865823557165e-5,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Anaeromyxobacteraceae,g__Anaeromyxobacter,ASV_5174,0,0,0,0,0,0,0,0,0,3.11817898347365e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__KD3-10,ASV_7546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09962612711678e-4,0,0,0,0,0
p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19,ASV_18142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.109162702484217e-5,0,0,0
p__Myxococcota,c__Polyangia,o__Blfdi19,f__Blfdi19,g__Blfdi19,ASV_23902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.768800497203234e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__27F-1492R,g__27F-1492R,ASV_12132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0973154362416167e-4,0,0,0,0,0,0,7.694675284702984e-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
p__Myxococcota,c__Myxococcia,o__Myxococcales,f__Myxococcaceae,g__P3OB-42,ASV_16675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9278966647387667e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
